User_ID,가입일자,가입경로,기기,알림수신동의여부,signup_during_outage,total_events,active_days,last_active_date,routine_types_used,onboard_completed,days_to_onboard,active_days_7d,routine_count_7d,challenge_join_7d,challenge_explore_7d,notif_received,notif_opened,notif_open_rate,notif_ad_count,retained_d30,retained_d30_onboard,is_zero_event,consent_revoked,d30_window_hit_outage
U0006053,2025-03-30,퍼포먼스광고,Android,미동의,False,34,9,2025-04-08,4,False,,7,12,False,False,0,0,,0,False,,False,False,False
U0006054,2025-05-11,퍼포먼스광고,Android,동의,False,400,50,2025-06-30,4,False,,7,20,True,True,50,4,0.08,33,True,,False,False,False
U0006055,2025-02-04,퍼포먼스광고,iOS,동의,False,9,1,2025-02-04,1,False,,1,1,True,True,1,0,,0,False,,False,True,False
U0006056,2025-02-13,퍼포먼스광고,Android,미동의,False,11,2,2025-02-14,4,False,,2,6,False,False,0,0,,0,False,,False,True,True
U0006057,2025-02-04,오가닉,Android,미동의,False,10,3,2025-02-06,2,True,0.0,3,3,True,True,0,0,,0,False,False,False,False,False
U0006058,2025-01-25,퍼포먼스광고,Android,미동의,False,480,79,2025-04-24,4,False,,7,28,True,True,0,0,,0,True,,False,False,False
U0006059,2025-01-19,퍼포먼스광고,Android,동의,False,498,80,2025-04-18,4,False,,7,21,False,False,80,8,0.1,15,True,,False,False,False
U0006060,2025-04-15,오가닉,iOS,미동의,False,407,68,2025-06-30,4,False,,7,18,True,True,0,0,,0,True,,False,False,False
U0006061,2025-02-22,퍼포먼스광고,Android,동의,False,291,64,2025-05-21,4,False,,7,18,False,False,63,9,0.14285714285714285,26,True,,False,False,False
U0006062,2025-05-12,오가닉,iOS,동의,False,379,47,2025-06-30,4,True,0.0,7,33,True,True,47,3,0.06382978723404255,26,True,True,False,False,False
U0006063,2025-02-27,퍼포먼스광고,Android,동의,False,2,1,2025-02-27,0,False,,1,0,False,False,1,0,,0,False,,False,False,False
U0006064,2025-02-01,퍼포먼스광고,Android,동의,False,35,6,2025-02-06,4,True,0.0,6,7,True,True,6,2,0.3333333333333333,2,False,False,False,False,False
U0006065,2025-02-20,오가닉,iOS,동의,False,412,69,2025-05-20,4,False,,7,31,False,False,69,7,0.10144927536231885,27,True,,False,False,False
U0006066,2025-02-02,퍼포먼스광고,iOS,동의,False,88,17,2025-03-01,4,False,,7,19,True,True,17,2,0.11764705882352941,2,False,,False,False,False
U0006067,2025-04-01,오가닉,Android,미동의,False,40,8,2025-04-10,4,True,0.0,7,11,True,True,0,0,,0,False,False,False,False,False
U0006068,2025-05-14,퍼포먼스광고,iOS,동의,False,40,8,2025-05-21,4,True,0.0,7,12,True,True,8,1,0.125,3,False,False,False,False,False
U0006069,2025-02-25,오가닉,iOS,동의,False,106,21,2025-04-02,4,False,,7,15,False,False,22,2,0.09090909090909091,3,True,,False,False,False
U0006070,2025-01-02,퍼포먼스광고,iOS,미동의,False,5,1,2025-01-02,1,False,,1,2,False,False,0,0,,0,False,,False,False,False
U0006071,2025-02-13,퍼포먼스광고,iOS,동의,False,39,11,2025-02-24,4,False,,7,5,False,False,11,1,0.09090909090909091,0,False,,False,False,True
U0006072,2025-04-14,오가닉,Android,동의,False,513,69,2025-06-30,4,True,0.0,7,26,True,True,69,8,0.11594202898550725,42,True,True,False,False,False
U0006073,2025-04-22,오가닉,iOS,미동의,False,458,66,2025-06-30,4,False,,7,35,True,True,0,0,,0,True,,False,False,False
U0006074,2025-05-07,오가닉,iOS,Unknown,False,19,3,2025-05-09,2,True,0.0,3,5,False,False,3,1,0.3333333333333333,2,False,False,False,False,False
U0006075,2025-01-19,퍼포먼스광고,iOS,동의,False,132,12,2025-01-30,4,False,,7,27,True,True,12,1,0.08333333333333333,0,False,,False,False,False
U0006076,2025-03-13,오가닉,iOS,미동의,True,218,65,2025-06-10,4,False,,5,9,True,False,0,0,,0,True,,False,False,False
U0006077,2025-05-24,퍼포먼스광고,iOS,동의,False,106,26,2025-06-28,4,False,,7,10,False,False,25,3,0.12,19,True,,False,True,False
U0006078,2025-01-01,퍼포먼스광고,iOS,미동의,False,203,58,2025-03-31,4,True,0.0,7,16,True,True,0,0,,0,True,True,False,False,False
U0006079,2025-02-24,오가닉,iOS,미동의,False,29,10,2025-03-05,4,False,,7,9,False,False,0,0,,0,False,,False,True,False
U0006080,2025-02-21,퍼포먼스광고,Android,동의,False,568,78,2025-05-19,4,False,,7,41,True,True,78,6,0.07692307692307693,31,True,,False,False,False
U0006081,2025-02-15,퍼포먼스광고,iOS,동의,False,9,2,2025-02-16,2,False,,2,2,False,False,2,0,,0,False,,False,True,False
U0006082,2025-02-10,오가닉,iOS,동의,False,37,7,2025-02-16,3,False,,7,12,False,False,7,1,0.14285714285714285,0,False,,False,False,True
U0006083,2025-02-24,오가닉,Android,미동의,False,3,1,2025-02-24,1,False,,1,1,False,False,0,0,,0,False,,False,True,False
U0006084,2025-03-23,오가닉,iOS,동의,False,525,74,2025-06-20,4,False,,7,37,True,True,74,6,0.08108108108108109,34,True,,False,False,False
U0006085,2025-02-04,퍼포먼스광고,Android,동의,False,237,54,2025-05-04,4,False,,7,10,False,False,53,5,0.09433962264150944,20,True,,False,False,False
U0006086,2025-05-06,퍼포먼스광고,iOS,동의,False,17,3,2025-05-08,3,False,,3,6,False,False,3,0,,2,False,,False,True,False
U0006087,2025-04-15,퍼포먼스광고,iOS,동의,False,129,17,2025-05-02,4,False,,7,20,True,True,17,0,,9,False,,False,False,False
U0006088,2025-03-07,퍼포먼스광고,iOS,미동의,False,197,59,2025-06-04,4,True,0.0,3,2,True,True,0,0,,0,True,True,False,False,False
U0006089,2025-01-14,오가닉,Android,동의,False,533,78,2025-04-13,4,False,,7,16,True,True,79,9,0.11392405063291139,12,True,,False,False,False
U0006090,2025-04-07,퍼포먼스광고,Unknown,동의,False,11,1,2025-04-07,2,True,0.0,1,3,True,True,1,0,,1,False,False,False,False,False
U0006091,2025-02-17,오가닉,Android,동의,False,5,1,2025-02-17,1,False,,1,1,False,False,1,0,,0,False,,False,False,False
U0006092,2025-01-23,오가닉,iOS,미동의,False,42,7,2025-01-29,4,True,0.0,7,23,False,False,0,0,,0,False,False,False,False,False
U0006093,2025-02-28,오가닉,Android,동의,False,22,4,2025-03-03,4,False,,4,6,False,False,4,1,0.25,2,False,,False,False,False
U0006094,2025-04-04,퍼포먼스광고,iOS,동의,False,110,27,2025-05-10,4,True,0.0,7,9,True,True,27,6,0.2222222222222222,8,True,True,False,False,False
U0006095,2025-02-08,퍼포먼스광고,iOS,동의,False,34,5,2025-02-12,4,False,,5,17,False,False,5,1,0.2,0,False,,False,False,True
U0006096,2025-02-28,퍼포먼스광고,Android,동의,False,27,7,2025-03-06,2,False,,7,6,False,False,7,1,0.14285714285714285,2,False,,False,False,False
U0006097,2025-01-03,퍼포먼스광고,Android,미동의,False,2,1,2025-01-03,1,False,,1,1,False,False,0,0,,0,False,,False,False,False
U0006098,2025-04-17,퍼포먼스광고,Android,미동의,False,143,21,2025-05-08,4,True,0.0,7,16,True,True,0,0,,0,False,False,False,False,False
U0006099,2025-04-03,퍼포먼스광고,Android,동의,False,20,2,2025-04-04,3,False,,2,4,True,True,2,0,,1,False,,False,False,False
U0006100,2025-02-11,오가닉,Android,동의,False,63,7,2025-02-17,4,True,0.0,7,14,True,True,7,1,0.14285714285714285,0,False,False,False,True,True
U0006101,2025-05-15,퍼포먼스광고,Android,동의,False,29,4,2025-05-18,4,False,,4,13,False,False,4,0,,3,False,,False,False,False
U0006102,2025-01-08,오가닉,iOS,동의,False,559,84,2025-04-07,4,True,0.0,7,27,True,True,84,10,0.11904761904761904,16,True,True,False,False,False
U0006103,2025-02-23,퍼포먼스광고,iOS,미동의,False,212,57,2025-05-23,4,True,0.0,7,16,True,True,0,0,,0,True,True,False,False,False
U0006104,2025-01-19,오가닉,iOS,동의,False,191,19,2025-02-06,4,True,0.0,7,29,True,True,19,2,0.10526315789473684,3,False,False,False,True,False
U0006105,2025-05-16,오가닉,Android,미동의,False,78,9,2025-06-12,4,True,0.0,7,42,True,True,2,0,,1,False,False,False,False,False
U0006106,2025-05-13,오가닉,iOS,미동의,False,299,46,2025-06-29,4,True,0.0,7,27,True,True,0,0,,0,True,True,False,False,False
U0006107,2025-03-05,오가닉,Android,동의,False,226,57,2025-06-02,4,True,0.0,5,12,False,False,56,6,0.10714285714285714,29,True,True,False,False,False
U0006108,2025-04-25,오가닉,Android,미동의,False,20,5,2025-04-29,3,True,0.0,5,5,True,True,0,0,,0,False,False,False,False,False
U0006109,2025-05-11,퍼포먼스광고,Android,동의,False,97,16,2025-05-28,4,True,0.0,7,15,True,True,16,0,,10,False,False,False,False,False
U0006110,2025-02-08,오가닉,Android,미동의,False,27,6,2025-02-13,4,True,0.0,6,9,True,True,0,0,,0,False,False,False,False,True
U0006111,2025-03-03,퍼포먼스광고,Android,미동의,False,12,1,2025-03-03,3,True,0.0,1,5,True,True,0,0,,0,False,False,False,False,False
U0006112,2025-05-23,오가닉,Android,동의,False,58,7,2025-05-29,4,False,,7,18,True,True,7,0,,4,False,,False,False,False
U0006113,2025-05-02,퍼포먼스광고,Android,미동의,False,341,57,2025-06-30,4,True,0.0,7,18,True,True,0,0,,0,True,True,False,False,False
U0006114,2025-03-20,오가닉,iOS,동의,False,13,2,2025-03-21,2,False,,2,6,False,False,2,0,,1,False,,False,False,False
U0006115,2025-05-26,오가닉,iOS,미동의,False,9,4,2025-05-29,2,False,,4,4,False,False,0,0,,0,False,,False,False,False
U0006116,2025-03-15,오가닉,Android,동의,False,652,80,2025-06-11,4,True,0.0,7,38,True,True,80,7,0.0875,29,True,True,False,False,False
U0006117,2025-03-13,오가닉,iOS,동의,True,49,5,2025-03-19,3,False,,5,10,True,True,5,1,0.2,2,False,,False,True,False
U0006118,2025-01-26,오가닉,Android,동의,False,30,4,2025-01-29,4,True,0.0,4,8,True,True,4,0,,0,False,False,False,True,False
U0006119,2025-01-25,오가닉,iOS,미동의,False,32,6,2025-01-30,3,False,,6,10,True,True,0,0,,0,False,,False,False,False
U0006120,2025-04-11,오가닉,iOS,동의,False,150,10,2025-04-21,4,False,,7,29,True,True,10,1,0.1,6,False,,False,False,False
U0006121,2025-02-08,오가닉,iOS,미동의,False,239,64,2025-05-08,4,True,0.0,7,8,True,True,0,0,,0,True,True,False,False,True
U0006122,2025-02-02,오가닉,iOS,동의,False,25,2,2025-02-03,4,False,,2,11,False,False,2,0,,0,False,,False,False,False
U0006123,2025-03-17,오가닉,iOS,미동의,False,57,15,2025-04-05,4,False,,7,14,True,True,0,0,,0,False,,False,False,False
U0006124,2025-01-11,퍼포먼스광고,Android,동의,False,211,56,2025-04-10,4,False,,7,6,False,False,56,7,0.125,17,True,,False,False,False
U0006125,2025-04-07,퍼포먼스광고,iOS,동의,False,555,77,2025-06-30,4,True,0.0,7,42,True,True,76,7,0.09210526315789473,38,True,True,False,False,False
U0006126,2025-05-13,퍼포먼스광고,Android,동의,False,41,7,2025-05-19,3,True,0.0,7,12,True,True,7,0,,5,False,False,False,False,False
U0006127,2025-03-11,퍼포먼스광고,Android,미동의,True,22,5,2025-03-16,4,True,0.0,5,9,True,True,0,0,,0,False,False,False,False,False
U0006128,2025-04-21,퍼포먼스광고,Android,미동의,False,131,42,2025-06-30,4,True,0.0,7,16,True,True,0,0,,0,True,True,False,False,False
U0006129,2025-01-14,퍼포먼스광고,Android,동의,False,546,77,2025-04-13,4,False,,7,29,True,True,77,7,0.09090909090909091,16,True,,False,False,False
U0006130,2025-05-13,오가닉,Android,동의,False,3,1,2025-05-13,0,True,0.0,1,0,False,False,1,0,,0,False,False,False,False,False
U0006131,2025-02-15,오가닉,iOS,미동의,False,27,5,2025-02-19,4,False,,5,12,False,False,0,0,,0,False,,False,False,False
U0006132,2025-04-09,퍼포먼스광고,Android,동의,False,44,7,2025-04-15,4,False,,7,13,True,True,7,2,0.2857142857142857,3,False,,False,False,False
U0006133,2025-05-15,퍼포먼스광고,iOS,동의,False,42,4,2025-05-18,4,True,0.0,4,19,True,True,4,0,,4,False,False,False,False,False
U0006134,2025-02-10,퍼포먼스광고,iOS,동의,False,4,1,2025-02-10,1,False,,1,1,False,False,1,0,,0,False,,False,True,True
U0006135,2025-03-14,퍼포먼스광고,iOS,미동의,True,20,6,2025-03-30,2,False,,5,4,False,False,2,0,,2,False,,False,False,False
U0006136,2025-04-15,오가닉,Android,미동의,False,58,17,2025-05-06,4,False,,7,12,False,False,0,0,,0,False,,False,False,False
U0006137,2025-02-28,오가닉,iOS,동의,False,555,77,2025-05-28,4,True,0.0,7,30,True,True,77,14,0.18181818181818182,31,True,True,False,False,False
U0006138,2025-02-17,오가닉,iOS,미동의,False,25,4,2025-02-20,4,False,,4,9,True,True,0,0,,0,False,,False,False,False
U0006139,2025-02-22,오가닉,iOS,동의,False,17,4,2025-02-25,2,True,0.0,4,4,False,False,4,0,,0,False,False,False,False,False
U0006140,2025-02-26,퍼포먼스광고,Android,미동의,False,423,76,2025-05-23,4,False,,7,25,True,True,0,0,,0,True,,False,False,False
U0006141,2025-02-17,오가닉,iOS,미동의,False,463,75,2025-05-17,4,True,0.0,7,25,True,True,0,0,,0,True,True,False,False,False
U0006142,2025-05-25,퍼포먼스광고,Android,미동의,False,132,17,2025-06-11,4,True,0.0,7,28,True,True,0,0,,0,False,False,False,False,False
U0006143,2025-01-28,오가닉,Android,미동의,False,72,6,2025-02-02,4,True,0.0,6,39,True,False,0,0,,0,False,False,False,False,False
U0006144,2025-02-08,퍼포먼스광고,Android,동의,False,4,1,2025-02-08,1,False,,1,1,False,False,1,1,1.0,0,False,,False,False,True
U0006145,2025-04-26,퍼포먼스광고,Unknown,동의,False,25,2,2025-04-27,3,True,0.0,2,8,False,False,2,1,0.5,0,False,False,False,False,False
U0006146,2025-02-05,퍼포먼스광고,Android,동의,False,268,61,2025-05-05,4,True,0.0,7,8,True,True,61,10,0.16393442622950818,18,True,True,False,False,False
U0006147,2025-05-22,오가닉,iOS,동의,False,24,5,2025-05-26,4,True,0.0,5,7,False,False,5,0,,3,False,False,False,True,False
U0006148,2025-04-24,퍼포먼스광고,iOS,동의,False,96,8,2025-05-01,4,True,0.0,7,31,True,True,8,1,0.125,2,False,False,False,False,False
U0006149,2025-02-14,오가닉,iOS,미동의,False,28,8,2025-02-21,4,True,0.0,7,8,True,True,0,0,,0,False,False,False,False,True
U0006150,2025-04-15,오가닉,iOS,동의,False,446,69,2025-06-30,4,False,,7,16,True,True,69,7,0.10144927536231885,36,True,,False,False,False
U0006151,2025-02-02,Unknown,iOS,동의,False,6,1,2025-02-02,0,True,0.0,1,0,True,True,1,0,,0,False,False,False,False,False
U0006152,2025-01-24,퍼포먼스광고,iOS,동의,False,7,1,2025-01-24,2,False,,1,3,False,False,1,0,,0,False,,False,False,False
U0006153,2025-03-25,오가닉,iOS,동의,False,28,7,2025-03-31,4,False,,7,7,True,False,7,1,0.14285714285714285,5,False,,False,False,False
U0006154,2025-05-18,퍼포먼스광고,Android,미동의,False,15,4,2025-05-21,4,False,,4,8,False,False,0,0,,0,False,,False,False,False
U0006155,2025-03-27,Unknown,Android,미동의,False,214,62,2025-06-23,4,False,,7,20,True,True,0,0,,0,True,,False,True,False
U0006156,2025-01-23,퍼포먼스광고,iOS,동의,False,29,6,2025-01-28,3,True,0.0,6,5,True,True,6,0,,2,False,False,False,False,False
U0006157,2025-02-11,오가닉,Android,동의,False,441,80,2025-05-10,4,True,0.0,7,21,True,True,80,7,0.0875,26,True,True,False,False,True
U0006158,2025-03-26,퍼포먼스광고,iOS,동의,False,6,1,2025-03-26,1,False,,1,1,False,False,1,0,,1,False,,False,False,False
U0006159,2025-01-21,퍼포먼스광고,iOS,동의,False,623,74,2025-04-19,4,False,,7,33,True,True,74,9,0.12162162162162163,18,True,,False,False,False
U0006160,2025-01-04,오가닉,Android,동의,False,157,13,2025-01-16,4,False,,7,33,True,True,13,0,,1,False,,False,False,False
U0006161,2025-02-01,오가닉,iOS,동의,False,469,80,2025-05-01,4,True,0.0,7,16,True,True,80,9,0.1125,26,True,True,False,False,False
U0006162,2025-03-09,퍼포먼스광고,Android,미동의,False,5,1,2025-03-09,1,True,0.0,1,1,True,True,0,0,,0,False,False,False,True,False
U0006163,2025-04-12,Unknown,iOS,동의,False,28,5,2025-04-16,4,True,0.0,5,11,False,False,5,1,0.2,0,False,False,False,False,False
U0006164,2025-03-21,퍼포먼스광고,Android,미동의,False,229,61,2025-06-18,4,True,0.0,7,12,True,True,0,0,,0,True,True,False,False,False
U0006165,2025-02-13,퍼포먼스광고,Android,미동의,False,184,64,2025-05-13,4,True,0.0,7,7,True,True,0,0,,0,True,True,False,False,True
U0006166,2025-04-13,오가닉,Android,미동의,False,17,3,2025-04-15,3,False,,3,8,True,True,0,0,,0,False,,False,False,False
U0006167,2025-02-02,오가닉,iOS,동의,False,539,79,2025-05-02,4,False,,7,25,True,True,79,8,0.10126582278481013,22,True,,False,False,False
U0006168,2025-03-06,퍼포먼스광고,Android,동의,False,25,4,2025-03-09,3,False,,4,10,False,False,4,1,0.25,2,False,,False,True,False
U0006169,2025-03-21,오가닉,Android,동의,False,11,1,2025-03-21,2,False,,1,5,False,False,1,0,,1,False,,False,False,False
U0006170,2025-03-18,오가닉,iOS,미동의,False,21,3,2025-03-20,4,False,,3,9,False,False,0,0,,0,False,,False,True,False
U0006171,2025-02-24,오가닉,Android,미동의,False,4,1,2025-02-24,0,False,,1,0,False,False,0,0,,0,False,,False,True,False
U0006172,2025-01-19,퍼포먼스광고,iOS,동의,False,16,3,2025-01-21,2,False,,3,3,True,False,3,0,,0,False,,False,False,False
U0006173,2025-05-08,퍼포먼스광고,iOS,Unknown,False,101,35,2025-06-30,4,False,,7,14,True,True,0,0,,0,True,,False,False,False
U0006174,2025-02-22,오가닉,iOS,동의,False,600,80,2025-05-22,4,True,0.0,7,30,True,True,80,12,0.15,27,True,True,False,False,False
U0006175,2025-03-24,퍼포먼스광고,Android,동의,False,301,66,2025-06-21,4,False,,7,8,True,True,65,3,0.046153846153846156,33,True,,False,False,False
U0006176,2025-02-15,퍼포먼스광고,iOS,미동의,False,108,13,2025-02-28,4,True,0.0,7,21,True,True,0,0,,0,False,False,False,False,False
U0006177,2025-04-26,오가닉,iOS,미동의,False,340,57,2025-06-29,4,False,,7,29,True,True,0,0,,0,True,,False,False,False
U0006178,2025-03-06,오가닉,Android,동의,False,16,3,2025-03-08,2,True,0.0,3,3,False,False,3,1,0.3333333333333333,1,False,False,False,False,False
U0006179,2025-05-25,퍼포먼스광고,iOS,미동의,False,9,1,2025-05-25,1,True,0.0,1,2,True,True,0,0,,0,False,False,False,False,False
U0006180,2025-05-17,퍼포먼스광고,Android,미동의,False,23,8,2025-05-24,3,False,,7,7,False,False,0,0,,0,False,,False,False,False
U0006181,2025-02-17,퍼포먼스광고,iOS,미동의,False,385,74,2025-05-17,4,True,0.0,7,17,True,True,0,0,,0,True,True,False,False,False
U0006182,2025-02-02,Unknown,iOS,동의,False,43,8,2025-02-09,4,False,,7,14,False,False,8,2,0.25,2,False,,False,False,False
U0006183,2025-02-02,퍼포먼스광고,iOS,동의,False,462,76,2025-05-02,4,True,0.0,7,24,True,True,76,13,0.17105263157894737,22,True,True,False,False,False
U0006184,2025-02-15,퍼포먼스광고,Android,동의,False,11,1,2025-02-15,2,True,0.0,1,3,True,True,1,0,,0,False,False,False,True,False
U0006185,2025-05-08,오가닉,Android,동의,False,62,10,2025-05-18,4,True,0.0,7,12,True,True,10,1,0.1,5,False,False,False,False,False
U0006186,2025-02-28,오가닉,iOS,동의,False,38,9,2025-03-08,2,True,0.0,7,6,True,True,9,4,0.4444444444444444,2,False,False,False,False,False
U0006187,2025-04-25,오가닉,Android,동의,False,43,4,2025-04-28,4,False,,4,10,True,True,4,1,0.25,0,False,,False,False,False
U0006188,2025-01-15,퍼포먼스광고,iOS,동의,False,77,15,2025-02-05,4,True,0.0,7,15,True,True,15,2,0.13333333333333333,1,False,False,False,False,False
U0006189,2025-02-06,퍼포먼스광고,iOS,동의,False,259,62,2025-05-06,4,False,,7,8,False,False,61,10,0.16393442622950818,20,True,,False,False,False
U0006190,2025-02-24,오가닉,Android,동의,False,537,81,2025-05-24,4,True,0.0,7,21,True,True,81,9,0.1111111111111111,35,True,True,False,False,False
U0006191,2025-04-05,오가닉,iOS,동의,False,41,10,2025-04-14,4,False,,7,12,True,True,10,1,0.1,5,False,,False,False,False
U0006192,2025-03-15,퍼포먼스광고,iOS,동의,False,689,87,2025-06-11,4,False,,7,29,True,True,87,11,0.12643678160919541,42,True,,False,False,False
U0006193,2025-04-08,오가닉,Android,동의,False,13,3,2025-04-10,3,True,0.0,3,3,False,False,3,0,,2,False,False,False,True,False
U0006194,2025-05-15,퍼포먼스광고,Android,동의,False,221,25,2025-06-09,4,False,,7,30,True,True,25,6,0.24,16,False,,False,True,False
U0006195,2025-02-24,퍼포먼스광고,Android,동의,False,69,6,2025-03-01,4,False,,6,20,True,True,6,0,,1,False,,False,True,False
U0006196,2025-02-27,오가닉,Android,미동의,False,6,2,2025-02-28,1,False,,2,2,False,False,0,0,,0,False,,False,False,False
U0006197,2025-01-22,오가닉,iOS,동의,False,53,10,2025-02-07,3,True,0.0,7,15,True,True,10,2,0.2,1,False,False,False,False,False
U0006198,2025-03-06,퍼포먼스광고,iOS,동의,False,5,1,2025-03-06,0,True,0.0,1,0,True,True,1,0,,1,False,False,False,False,False
U0006199,2025-01-19,퍼포먼스광고,Unknown,미동의,False,54,11,2025-02-01,4,True,0.0,7,15,True,True,0,0,,0,False,False,False,True,False
U0006200,2025-01-29,오가닉,Android,미동의,False,17,6,2025-02-03,2,False,,6,7,False,False,0,0,,0,False,,False,False,False
U0006201,2025-02-01,퍼포먼스광고,iOS,동의,False,456,76,2025-05-01,4,True,0.0,7,25,True,True,76,10,0.13157894736842105,21,True,True,False,False,False
U0006202,2025-02-27,퍼포먼스광고,iOS,동의,False,5,1,2025-02-27,1,True,0.0,1,1,False,False,1,0,,0,False,False,False,False,False
U0006203,2025-01-15,오가닉,Android,동의,False,46,8,2025-01-23,4,True,0.0,7,15,True,True,8,1,0.125,0,False,False,False,False,False
U0006204,2025-03-04,Unknown,Android,미동의,False,228,57,2025-06-01,4,True,0.0,6,20,True,True,0,0,,0,True,True,False,False,False
U0006205,2025-03-19,퍼포먼스광고,Android,미동의,False,148,61,2025-06-15,4,False,,7,11,False,False,0,0,,0,True,,False,False,False
U0006206,2025-04-19,오가닉,Android,동의,False,219,50,2025-06-30,4,False,,7,14,True,True,49,6,0.12244897959183673,31,True,,False,False,False
U0006207,2025-02-07,퍼포먼스광고,iOS,미동의,False,449,81,2025-05-07,4,True,0.0,7,25,True,True,0,0,,0,True,True,False,False,False
U0006208,2025-02-21,퍼포먼스광고,iOS,미동의,False,63,9,2025-03-01,4,True,0.0,7,15,True,True,0,0,,0,False,False,False,False,False
U0006209,2025-01-03,오가닉,Android,동의,False,101,9,2025-01-11,4,True,0.0,7,29,True,True,9,1,0.1111111111111111,0,False,False,False,False,False
U0006210,2025-01-21,퍼포먼스광고,iOS,동의,False,26,5,2025-01-25,4,False,,5,8,False,False,5,0,,2,False,,False,False,False
U0006211,2025-05-25,오가닉,Android,동의,False,4,1,2025-05-25,0,False,,1,0,True,True,1,0,,1,False,,False,False,False
U0006212,2025-01-02,오가닉,iOS,미동의,False,49,6,2025-01-07,4,True,0.0,6,19,True,False,0,0,,0,False,False,False,False,False
U0006213,2025-04-30,퍼포먼스광고,iOS,미동의,False,38,8,2025-05-08,4,True,0.0,7,14,True,True,0,0,,0,False,False,False,False,False
U0006214,2025-02-27,퍼포먼스광고,Android,미동의,False,410,81,2025-05-27,4,True,0.0,7,15,True,True,0,0,,0,True,True,False,False,False
U0006215,2025-04-17,퍼포먼스광고,iOS,동의,False,128,32,2025-05-28,4,False,,7,5,False,False,32,2,0.0625,20,True,,False,False,False
U0006216,2025-01-02,퍼포먼스광고,iOS,동의,False,95,6,2025-01-07,4,False,,6,27,True,True,6,0,,0,False,,False,False,False
U0006217,2025-05-08,퍼포먼스광고,Android,동의,False,7,1,2025-05-08,3,False,,1,3,False,False,1,0,,1,False,,False,False,False
U0006218,2025-05-05,오가닉,iOS,미동의,False,11,2,2025-05-06,2,True,0.0,2,4,True,True,0,0,,0,False,False,False,False,False
U0006219,2025-02-14,오가닉,Android,미동의,False,12,2,2025-02-15,3,True,0.0,2,4,True,True,0,0,,0,False,False,False,False,True
U0006220,2025-03-11,퍼포먼스광고,iOS,동의,True,25,3,2025-03-16,3,False,,3,7,False,False,3,1,0.3333333333333333,1,False,,False,False,False
U0006221,2025-02-21,오가닉,Android,동의,False,45,9,2025-03-02,4,False,,7,5,True,True,10,2,0.2,3,False,,False,False,False
U0006222,2025-01-15,오가닉,iOS,동의,False,530,77,2025-04-14,4,True,0.0,7,26,True,True,77,13,0.16883116883116883,13,True,True,False,False,False
U0006223,2025-04-24,오가닉,iOS,동의,False,61,6,2025-04-29,3,True,0.0,6,11,True,True,6,3,0.5,1,False,False,False,False,False
U0006224,2025-05-01,퍼포먼스광고,Android,미동의,False,41,5,2025-05-05,4,False,,5,20,True,True,0,0,,0,False,,False,False,False
U0006225,2025-03-13,퍼포먼스광고,iOS,동의,True,79,7,2025-03-21,4,False,,5,18,True,True,7,1,0.14285714285714285,1,False,,False,False,False
U0006226,2025-04-14,퍼포먼스광고,iOS,동의,False,11,1,2025-04-14,1,True,0.0,1,2,True,True,1,0,,0,False,False,False,False,False
U0006227,2025-01-19,퍼포먼스광고,iOS,동의,False,7,1,2025-01-19,2,False,,1,2,False,False,1,0,,0,False,,False,False,False
U0006228,2025-02-24,오가닉,iOS,동의,False,251,66,2025-05-24,4,True,0.0,7,6,True,True,67,9,0.13432835820895522,26,True,True,False,False,False
U0006229,2025-05-18,오가닉,Android,미동의,False,108,30,2025-06-30,4,True,0.0,7,13,True,True,0,0,,0,True,True,False,False,False
U0006230,2025-02-16,오가닉,iOS,동의,False,537,79,2025-05-15,4,False,,7,22,True,True,78,6,0.07692307692307693,32,True,,False,False,False
U0006231,2025-02-18,오가닉,iOS,동의,False,66,14,2025-03-04,4,True,0.0,7,14,True,True,14,4,0.2857142857142857,2,False,False,False,False,False
U0006232,2025-02-28,퍼포먼스광고,iOS,동의,False,328,64,2025-05-28,4,False,,7,33,False,False,64,10,0.15625,23,True,,False,False,False
U0006233,2025-02-17,퍼포먼스광고,iOS,동의,False,64,13,2025-03-02,3,False,,7,6,True,True,13,2,0.15384615384615385,2,False,,False,False,False
U0006234,2025-02-23,퍼포먼스광고,iOS,동의,False,31,5,2025-02-27,4,False,,5,11,False,False,5,1,0.2,0,False,,False,True,False
U0006235,2025-01-02,오가닉,iOS,동의,False,29,7,2025-01-08,2,False,,7,6,False,False,7,3,0.42857142857142855,0,False,,False,False,False
U0006236,2025-02-03,퍼포먼스광고,iOS,미동의,False,16,3,2025-02-05,3,True,0.0,3,6,True,True,0,0,,0,False,False,False,False,False
U0006237,2025-05-20,퍼포먼스광고,Android,동의,False,8,1,2025-05-20,2,True,0.0,1,3,False,False,1,0,,0,False,False,False,False,False
U0006238,2025-02-24,퍼포먼스광고,iOS,미동의,False,491,75,2025-05-24,4,True,0.0,7,32,True,True,0,0,,0,True,True,False,False,False
U0006239,2025-02-28,오가닉,iOS,동의,False,37,9,2025-03-09,4,False,,7,9,False,False,9,1,0.1111111111111111,4,False,,False,False,False
U0006240,2025-02-23,퍼포먼스광고,iOS,동의,False,244,58,2025-05-23,4,True,0.0,7,7,False,False,57,5,0.08771929824561403,19,True,True,False,False,False
U0006241,2025-03-02,오가닉,iOS,동의,False,30,3,2025-03-04,2,False,,3,2,True,True,3,0,,1,False,,False,False,False
